"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-102.57","50.37","BROADVIEW","4010879","2013-12-02","2013","12","02","","-7.2","","-12.5","","-9.9","","27.9","","0.0","","","M","","M","0.0","","","","6","","39",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-03","2013","12","03","","-12.5","","-18.5","","-15.5","","33.5","","0.0","","","M","","M","0.0","","9","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-04","2013","12","04","","-16.2","","-24.0","","-20.1","","38.1","","0.0","","","M","","M","0.0","","9","","33","","32",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-05","2013","12","05","","-20.7","","-27.2","","-24.0","","42.0","","0.0","","","M","","M","0.0","","9","","32","","37",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-06","2013","12","06","","-25.4","","-29.2","","-27.3","","45.3","","0.0","","","M","","M","0.0","","9","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-07","2013","12","07","","-26.1","","-29.8","","-28.0","","46.0","","0.0","","","M","","M","0.0","","9","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-08","2013","12","08","","-21.7","","-27.3","","-24.5","","42.5","","0.0","","","M","","M","0.0","","9","","22","","39",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-09","2013","12","09","","-19.7","","-31.4","","-25.6","","43.6","","0.0","","","M","","M","0.0","","9","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-10","2013","12","10","","-17.8","","-28.0","","-22.9","","40.9","","0.0","","","M","","M","0.4","","9","","33","","37",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-11","2013","12","11","","-17.7","","-33.1","","-25.4","","43.4","","0.0","","","M","","M","0.0","","9","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-12","2013","12","12","","-16.6","","-20.7","","-18.7","","36.7","","0.0","","","M","","M","2.4","","9","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-13","2013","12","13","","-20.0","","-22.8","","-21.4","","39.4","","0.0","","","M","","M","1.6","","11","","10","","33",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-14","2013","12","14","","-19.5","","-23.5","","-21.5","","39.5","","0.0","","","M","","M","0.9","","12","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-15","2013","12","15","","-1.1","","-20.6","","-10.9","","28.9","","0.0","","","M","","M","1.8","","11","","28","","41",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-16","2013","12","16","","-1.2","","-5.7","","-3.5","","21.5","","0.0","","","M","","M","0.0","","10","","29","","50",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-17","2013","12","17","","-5.7","","-15.0","","-10.4","","28.4","","0.0","","","M","","M","0.0","","10","","30","","52",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-18","2013","12","18","","-4.0","","-26.9","","-15.5","","33.5","","0.0","","","M","","M","4.8","","10","","35","","44",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-19","2013","12","19","","-21.9","","-30.7","","-26.3","","44.3","","0.0","","","M","","M","0.0","","12","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-20","2013","12","20","","-19.3","","-33.5","","-26.4","","44.4","","0.0","","","M","","M","0.0","","12","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-21","2013","12","21","","-23.8","","-34.3","","-29.1","","47.1","","0.0","","","M","","M","0.6","","12","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-22","2013","12","22","","-24.4","","-37.6","","-31.0","","49.0","","0.0","","","M","","M","0.4","","12","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-23","2013","12","23","","-11.9","","-39.7","","-25.8","","43.8","","0.0","","","M","","M","0.2","","12","","19","","41",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-24","2013","12","24","","-4.0","","-13.3","","-8.7","","26.7","","0.0","","","M","","M","0.0","","12","","31","","46",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-25","2013","12","25","","-4.7","","-11.0","","-7.9","","25.9","","0.0","","","M","","M","0.7","","14","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-26","2013","12","26","","-1.1","","-7.9","","-4.5","","22.5","","0.0","","","M","","M","0.7","","16","","22","","37",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-27","2013","12","27","","1.7","","-9.6","","-4.0","","22.0","","0.0","","","M","","M","0.0","","15","","9","","46",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-28","2013","12","28","","-9.6","","-27.4","","-18.5","","36.5","","0.0","","","M","","M","2.0","","15","","36","","44",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-29","2013","12","29","","-20.1","","-35.3","","-27.7","","45.7","","0.0","","","M","","M","0.2","","15","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-30","2013","12","30","","-20.8","","-32.2","","-26.5","","44.5","","0.0","","","M","","M","0.0","","15","","","","<31",""
"-102.57","50.37","BROADVIEW","4010879","2013-12-31","2013","12","31","","-24.9","","-38.1","","-31.5","","49.5","","0.0","","","M","","M","0.0","","15","","","","<31",""
